price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,zipcode,lat,sqft_living15,month,renovated_age
0.565,5,1.75,1910,9720,1.0,0,0,4,7,520,98006,47.5772,1750,8,59
0.417,3,1.5,1340,10224,1.0,0,0,4,7,0,98006,47.5752,1340,5,58
0.525,4,1.75,1710,10440,1.0,0,0,4,7,0,98006,47.5756,1480,7,59
0.375,3,1.0,1040,9800,1.0,0,0,4,7,0,98006,47.5765,1280,11,59
0.435,3,1.0,1120,9656,1.0,0,0,5,7,0,98006,47.567,1720,10,59
0.45,3,1.5,1520,7903,1.0,0,0,4,7,520,98006,47.5659,1520,7,59
0.55,4,2.0,2070,9822,1.0,0,0,5,7,0,98006,47.566,1300,4,60
0.39,3,1.5,1000,13991,1.0,0,0,4,7,0,98006,47.5643,1520,12,58
0.453,3,1.0,1210,9473,1.0,0,0,5,7,0,98006,47.5637,1700,9,59
0.38,3,1.5,1430,11173,1.0,0,0,1,7,0,98006,47.5734,1520,5,60
0.5,3,1.5,1960,8815,1.0,0,0,4,7,940,98006,47.5765,1760,8,56
0.475,4,1.5,1580,10260,1.0,0,0,4,7,550,98007,47.5984,1520,4,60
0.3953,3,1.5,1120,7000,1.0,0,0,3,7,0,98007,47.5987,1470,5,59
0.423,4,1.75,1730,7245,1.0,0,0,4,7,850,98007,47.5995,1550,5,60
0.4199,3,1.5,1450,7000,1.0,0,0,3,7,0,98007,47.5983,1490,2,60
0.49999,3,1.75,1630,8400,1.0,0,0,4,7,570,98007,47.5983,1630,4,60
0.463,3,1.0,1250,7700,1.0,0,0,4,7,0,98007,47.5974,1520,1,60
0.46,5,2.0,1910,12264,1.0,0,0,4,7,900,98007,47.601,1700,7,51
0.585,5,1.75,1880,16617,1.0,0,0,3,7,920,98007,47.6003,1720,4,52
0.425,3,1.0,970,8040,1.0,0,0,3,7,0,98007,47.603,1250,9,58
0.4398,3,1.5,1120,6900,1.0,0,0,5,7,0,98007,47.6023,1300,6,58
0.419,3,1.5,1570,6700,1.0,0,0,4,7,0,98007,47.6022,1570,5,58
0.413107,3,1.5,1420,7520,1.0,0,0,4,7,0,98007,47.601,2000,10,58
0.615,3,1.75,1920,4000,1.0,0,0,3,7,850,98102,47.6392,2280,9,64
1.02,4,2.5,2960,4760,2.0,0,0,3,8,800,98102,47.6367,1600,3,115
0.69,3,1.0,1580,4000,2.0,0,0,3,8,0,98102,47.6363,2190,7,109
2.45,7,4.25,4670,23115,2.0,0,2,3,11,0,98039,47.6183,3240,9,22
0.9375,3,1.0,1320,8500,1.0,0,0,4,7,0,98039,47.6187,2790,3,61
0.367,3,2.5,2828,4050,2.0,0,0,3,8,0,98030,47.382,2513,3,2
0.45,3,1.5,1770,17208,1.0,0,0,3,8,610,98006,47.5659,2450,5,55
0.538,3,2.75,2000,7204,1.0,0,0,5,7,750,98006,47.565,2480,12,54
0.255,4,1.75,1650,7200,1.0,0,0,3,7,550,98031,47.3944,1620,10,37
0.215,3,1.0,1610,7140,1.0,0,0,3,7,530,98031,47.3943,1800,2,39
0.3449,4,2.5,2150,7670,1.0,0,0,5,7,910,98031,47.3942,1610,4,39
0.3,3,1.75,1730,6900,1.0,0,0,4,7,600,98031,47.3915,1950,2,39
0.2695,3,1.75,1840,7412,1.0,0,0,4,7,600,98031,47.3933,1980,6,38
0.253,2,1.0,1310,7128,1.0,0,0,4,7,370,98031,47.3958,1400,7,34
0.204,3,1.5,1460,7140,1.0,0,0,4,7,480,98031,47.3954,1400,2,35
0.5921,4,2.75,2310,7851,1.0,0,0,4,8,520,98006,47.5473,2230,8,25
0.323,5,2.5,2500,13034,1.0,0,0,3,7,1200,98092,47.3343,2440,8,52
0.2295,3,1.75,1770,33224,1.0,0,0,4,8,0,98092,47.3377,1690,6,46
0.37,4,2.75,3150,67518,1.0,0,0,4,9,900,98092,47.3382,2210,5,49
0.26,3,1.75,1460,10000,1.0,0,0,4,8,0,98092,47.342,1930,3,48
0.22,3,1.0,1230,9720,1.0,0,0,5,7,0,98042,47.3266,1230,12,45
0.186,3,1.0,1200,10080,1.0,0,0,4,7,0,98042,47.3261,1230,2,46
0.215,4,1.75,1610,9652,1.0,0,0,5,7,0,98042,47.3281,1220,7,45
0.22995,3,1.75,1170,11960,1.0,0,0,4,7,0,98042,47.3279,1230,4,46
0.21,3,1.0,1230,12201,1.0,0,0,3,7,0,98042,47.3285,1230,11,45
1.26,4,3.75,3490,9170,2.0,0,0,3,9,0,98004,47.5991,1810,5,2
0.2599,4,2.75,1560,8820,1.0,0,3,3,7,500,98001,47.3382,2140,8,35
0.295,3,2.5,1940,10350,1.0,0,0,3,7,520,98001,47.3385,1810,4,36
0.355,4,2.5,2770,7000,1.0,0,0,4,7,830,98001,47.3396,2140,9,35
0.23995,3,2.25,1560,8280,2.0,0,0,4,7,0,98001,47.3393,1920,11,35
0.2875,4,2.5,2240,6944,1.0,0,2,3,7,930,98001,47.338,1780,9,35
0.302495,3,2.5,2200,7201,2.0,0,0,3,8,0,98030,47.3821,2250,12,20
0.33,4,2.5,2240,7589,2.0,0,0,3,8,0,98030,47.3824,2250,1,21
0.322,4,2.5,2280,7200,2.0,0,0,3,8,0,98030,47.3829,2250,5,20
0.58,5,2.0,1940,6000,1.0,0,0,5,7,970,98115,47.6875,1700,5,69
0.6,3,1.75,1880,6360,1.0,0,0,4,7,840,98115,47.6878,1770,5,69
0.525,4,1.5,1580,6360,1.5,0,0,3,7,290,98115,47.6873,1690,9,69
0.61575,4,2.0,2140,6360,2.0,0,0,3,7,300,98115,47.687,1690,8,69
0.785,4,2.5,3440,56192,2.0,0,0,3,9,0,98053,47.6969,3150,4,21
0.27,3,2.5,1690,7165,2.0,0,0,4,7,0,98038,47.3498,1410,7,22
0.323,4,2.75,2000,9083,2.0,0,0,4,7,0,98038,47.3511,1690,5,23
0.29,3,2.5,2000,7414,2.0,0,0,4,7,0,98038,47.3508,2000,7,21
0.295,3,2.5,1690,8564,2.0,0,0,4,7,0,98038,47.3518,1690,5,23
0.225,3,2.5,2000,9202,2.0,0,0,4,7,0,98038,47.3516,1750,5,22
0.254,3,2.0,1480,7480,1.0,0,0,4,7,0,98038,47.3542,1680,5,22
0.254,3,2.0,1470,7694,1.0,0,0,4,7,0,98038,47.3539,1580,5,23
0.3035,4,2.5,1920,7345,2.0,0,0,3,8,0,98038,47.3526,1860,11,22
0.35,4,2.5,2140,7095,2.0,0,0,3,8,0,98038,47.3528,1600,4,23
0.199,3,2.5,1750,6725,1.0,0,0,3,7,420,98038,47.352,1670,2,22
0.275,3,2.5,1600,7000,2.0,0,0,4,8,0,98038,47.3534,1700,5,21
0.53,3,1.75,1320,2500,1.0,0,0,3,7,450,98105,47.6681,1580,7,96
0.58,5,2.0,2060,6000,2.0,0,0,3,7,0,98105,47.6685,1770,6,111
0.425,3,2.75,1360,542322,1.0,0,2,4,7,220,98022,47.2069,1700,2,60
0.2535,3,1.0,1220,20400,1.0,0,0,5,6,0,98022,47.2063,1640,8,55
0.3795,4,2.25,2120,53578,2.0,0,2,4,7,0,98022,47.2041,2120,9,29
0.28,3,1.75,1590,7280,1.0,0,0,3,7,450,98058,47.4288,1590,3,41
0.31,3,1.75,1840,10723,1.0,0,0,4,7,620,98058,47.429,1590,5,40
0.3125,4,2.5,2160,8755,2.0,0,0,3,7,0,98030,47.3585,1990,4,22
0.48,5,1.75,2080,217800,1.0,0,0,5,7,0,98070,47.3884,1670,11,51
0.227,3,1.0,1130,10018,1.0,0,0,4,6,0,98032,47.3733,1770,9,60
0.37095,3,2.5,2529,9653,2.0,0,0,3,7,0,98042,47.3738,2533,2,3
0.285,4,1.75,1870,22072,1.0,0,0,3,7,800,98042,47.3775,2100,3,56
0.297,3,2.5,1940,14952,2.0,0,0,3,8,0,98042,47.3777,2030,11,20
0.215,3,1.5,1240,9405,1.0,0,0,4,7,0,98042,47.3727,2260,10,48
0.407,4,2.5,2927,6000,2.0,0,0,3,7,0,98042,47.3737,2533,8,3
0.4495,3,2.0,1770,6610,1.0,0,0,4,7,810,98133,47.7703,2010,5,60
0.231,4,2.0,1530,6375,2.0,0,0,3,7,0,98058,47.4692,1500,5,31
0.23,2,1.0,800,17965,1.0,0,0,4,5,0,98058,47.4693,1500,3,73
0.284,3,1.5,1500,10018,1.0,0,0,4,7,0,98058,47.468,1500,7,57
0.465,3,2.25,2560,117176,1.0,0,0,4,9,1280,98027,47.4655,2760,11,37
0.44,4,1.75,2800,49149,1.0,0,0,4,7,1400,98027,47.4649,2560,8,36
0.356,4,2.0,2020,48693,1.5,0,0,3,7,0,98045,47.4646,1610,6,65
0.44,3,2.25,1680,57063,2.0,0,0,4,8,0,98045,47.4669,1910,6,25
1.05,4,3.25,2930,25020,2.0,0,0,3,9,0,98029,47.5514,2400,4,2
0.801,4,3.5,3290,8059,2.0,0,0,3,9,0,98029,47.5573,3290,9,2
0.6257,3,2.0,2570,159865,1.0,0,0,5,7,0,98024,47.5547,2010,1,47
0.81,4,3.5,3980,209523,2.0,0,2,3,9,0,98024,47.5574,2220,7,8
0.52,3,1.75,1430,53628,2.0,0,0,3,8,0,98024,47.5577,2100,11,29
0.375,6,2.0,1900,8057,1.0,0,0,4,7,730,98133,47.762,2090,8,55
0.315,4,1.0,1300,8400,1.5,0,0,4,7,0,98133,47.7612,1330,1,62
0.405,3,1.0,960,3960,1.0,0,0,3,7,0,98199,47.6465,1550,10,71
1.39,3,3.0,2480,5500,2.0,0,3,3,10,750,98199,47.6466,2950,6,9
0.957,5,3.25,3160,5000,2.0,0,2,3,10,980,98199,47.6464,3160,6,9
0.949,4,2.75,2980,42253,1.0,0,0,4,9,1120,98005,47.6392,2980,12,41
1.1,6,3.25,3560,107362,1.5,0,0,4,8,800,98005,47.6356,3210,9,51
1.58,4,3.25,4670,51836,2.0,0,0,4,12,0,98005,47.635,4230,8,26
0.935,5,2.5,3150,35283,1.0,0,0,3,10,1350,98005,47.6368,3280,10,39
0.975,5,3.5,5470,35071,2.0,0,0,3,11,880,98005,47.6368,3600,11,38
1.15,6,3.75,4090,49542,2.0,0,0,3,9,990,98005,47.6408,2980,10,30
0.925,4,3.25,3640,60086,2.0,0,0,3,10,0,98074,47.6328,2900,8,9
0.552775,3,2.5,1900,18414,2.0,0,0,3,8,0,98074,47.6326,2900,4,8
0.18,2,1.0,960,87991,1.5,0,0,3,5,0,98014,47.63,1940,12,68
0.323,4,1.75,1440,8114,1.0,0,0,4,7,0,98155,47.7639,1940,12,51
0.37,3,2.75,1750,9166,1.0,0,0,4,7,580,98155,47.7696,1810,11,35
0.805,4,2.5,3960,38615,2.0,0,0,3,10,0,98077,47.7249,3290,11,14
0.3,4,1.75,1890,9205,1.0,0,0,3,8,630,98133,47.774,1430,1,51
0.49995,3,2.25,2880,7200,1.0,0,0,3,8,1170,98133,47.7707,1880,10,44
0.34,3,1.75,1740,10800,1.0,0,0,3,7,0,98133,47.7717,1810,1,56
0.556,4,2.5,2240,5402,2.0,0,0,3,8,0,98133,47.772,2240,3,10
0.215,2,1.0,1010,6000,1.0,0,0,4,6,0,98133,47.771,1610,8,70
0.35995,3,1.75,1890,9100,2.0,0,0,4,7,0,98133,47.7676,1640,6,62
0.4325,3,2.5,1930,7120,1.0,0,0,4,7,510,98133,47.7715,1600,8,53
0.315,4,2.25,2180,10754,1.0,0,0,5,7,1080,98133,47.7711,1810,10,60
0.366,4,2.75,2020,8093,1.0,0,0,5,7,720,98133,47.7685,1920,11,53
0.2606,2,1.0,810,4560,1.0,0,0,3,7,0,98126,47.5425,1490,8,86
0.5,4,2.0,1530,7816,1.0,0,0,3,7,0,98133,47.7309,1480,1,60
0.324,2,1.0,1070,6000,1.0,0,0,3,7,0,98133,47.7307,1490,9,59
0.417,4,2.25,2300,7700,1.0,0,0,3,7,920,98125,47.7137,2010,6,55
0.31,3,1.0,1180,8474,1.5,0,0,3,7,0,98155,47.7416,1180,10,58
0.3855,3,2.0,1540,7947,1.0,0,0,3,7,420,98011,47.7605,1910,5,53
0.55,3,2.0,1810,2159,1.0,0,0,3,7,800,98109,47.6273,1810,1,93
0.736,3,2.5,1980,2975,3.0,0,2,3,8,0,98109,47.6294,1980,10,21
0.445,3,2.0,1630,8702,1.0,0,0,3,9,0,98056,47.5168,2250,5,27
0.29445,4,2.25,1400,7341,1.0,0,0,3,7,100,98155,47.7565,2090,12,53
0.7,4,2.25,2690,15000,2.0,0,0,3,9,800,98074,47.612,2670,4,37
0.39,5,2.0,2400,9537,1.0,0,0,5,7,1190,98056,47.5112,1760,5,56
0.88725,5,3.5,4320,7502,2.0,0,0,3,9,820,98056,47.5235,3250,4,3
0.729999,2,2.25,1630,1686,2.0,0,0,3,10,300,98122,47.6113,1570,11,0
0.591,3,2.0,1460,3600,2.0,0,0,3,7,0,98122,47.6123,1590,9,112
0.518,2,1.5,1140,1149,2.0,0,0,3,7,200,98122,47.6124,1460,5,14
0.546,4,3.0,1790,3600,1.5,0,0,3,8,0,98122,47.6117,1770,4,114
0.5,2,1.0,930,3200,1.0,0,0,3,7,0,98122,47.609,1690,4,111
0.5125,3,3.0,2260,2400,2.0,0,0,3,7,0,98122,47.6094,1320,11,42
0.375,2,2.5,750,1430,2.0,0,0,3,8,0,98122,47.6093,1320,5,8
0.385,3,1.0,1220,4800,1.0,0,0,3,6,0,98122,47.6101,1200,5,113
0.64,3,3.5,1740,1975,2.0,0,3,3,8,430,98122,47.6085,1740,2,17
0.74745,3,2.5,2110,1339,2.0,0,0,3,8,700,98122,47.6088,1630,8,0
0.74995,3,2.5,2010,2263,2.0,0,0,3,8,670,98122,47.6088,1500,7,0
0.612,3,3.0,1740,3700,1.0,0,0,3,7,0,98122,47.6102,1830,10,32
0.3175,2,1.0,1000,5120,1.0,0,0,3,6,0,98122,47.6088,1940,9,112
0.469,3,1.0,950,4250,1.5,0,0,5,6,0,98122,47.609,2130,6,66
0.565,3,1.75,2380,10450,1.0,0,0,3,8,980,98052,47.6409,2150,2,38
0.7,4,1.75,2340,9100,1.0,0,0,3,8,730,98052,47.6401,2470,11,39
2.58,5,3.0,4780,20440,1.0,0,0,4,10,1120,98039,47.6242,4660,4,40
0.777,3,3.25,3610,59677,2.0,0,0,3,10,1170,98027,47.5464,3130,5,11
0.71,3,2.25,3130,65775,2.0,0,0,4,8,0,98027,47.5462,3130,7,36
0.615,4,1.0,1330,2400,1.5,0,0,4,6,0,98103,47.65,1330,4,114
0.64,2,1.75,1760,4400,1.0,0,0,4,7,880,98103,47.65,1330,6,84
0.712,3,1.0,1250,4620,1.5,0,0,4,7,100,98103,47.651,1900,5,114
0.9,4,2.0,1190,8190,1.5,0,0,3,7,0,98117,47.6908,1190,10,69
0.415,3,2.5,1060,1536,2.0,0,0,3,8,0,98117,47.6907,1220,6,14
0.497,3,2.5,1220,1475,3.0,0,0,3,8,0,98117,47.6909,1220,5,15
0.635,3,1.5,2240,5300,1.0,0,0,5,7,1120,98117,47.6927,1740,12,59
0.495,2,2.0,1540,7110,1.0,0,0,3,7,580,98117,47.6932,1860,8,65
0.545,3,2.5,1530,3210,1.5,0,0,5,7,520,98117,47.6913,1330,7,86
0.2299,3,1.0,1010,8848,1.0,0,0,4,7,0,98003,47.2742,1380,7,46
0.23,3,1.0,1250,9035,1.0,0,0,4,7,0,98003,47.275,1350,3,45
0.19,3,1.0,910,10575,1.0,0,0,4,7,0,98003,47.2741,1470,7,46
0.2415,3,1.0,1400,10425,1.0,0,0,4,7,0,98003,47.2738,1440,12,46
0.2299,3,1.0,1440,11925,1.0,0,0,3,7,0,98003,47.2738,1440,7,46
0.749,4,2.5,1710,9627,1.0,0,0,3,9,270,98006,47.559,2140,9,0
0.28,4,2.5,1560,4350,2.0,0,0,3,7,0,98056,47.5025,1560,10,11
0.5,3,1.75,1570,8530,1.0,0,0,4,7,380,98033,47.6881,1530,8,31
0.628,3,2.25,1720,8521,1.0,0,0,4,7,580,98033,47.6882,1530,4,31
0.546,3,3.0,1530,9999,1.0,0,0,4,7,380,98033,47.6869,1530,5,32
0.536,3,1.75,1530,8503,1.0,0,0,4,7,380,98033,47.6872,1610,1,32
0.353,3,2.5,1250,864,3.0,0,0,3,8,0,98115,47.6978,1330,11,10
0.7134,3,2.25,1810,9845,1.0,0,0,4,8,0,98040,47.5505,1900,7,23
0.811,3,1.75,1870,9897,1.0,0,0,4,8,0,98040,47.5505,1900,10,54
0.799,3,2.5,2140,9897,1.0,0,0,4,8,0,98040,47.5505,2680,9,55
0.705,4,1.75,1690,11739,1.0,0,0,4,8,0,98040,47.552,2300,9,55
0.8685,5,2.5,2490,9639,1.0,0,0,4,8,880,98040,47.551,2290,9,55
0.289659,4,2.25,2260,7200,2.0,0,0,4,7,0,98031,47.4121,1720,6,30
0.595888,3,1.75,1870,9000,1.0,0,0,5,9,0,98177,47.7203,2030,6,56
0.575,4,1.75,2440,8100,1.0,0,0,4,9,820,98177,47.7201,2030,7,54
0.98,4,1.75,2260,17711,1.0,0,1,4,9,0,98040,47.5498,2880,4,47
1.62,3,3.5,3490,4000,2.0,0,0,3,9,920,98112,47.6385,1880,12,5
0.363,3,3.25,1651,1779,2.0,0,0,3,8,310,98133,47.7076,1650,6,6
0.3116,3,2.25,1358,1196,3.0,0,0,3,7,0,98133,47.7052,1358,2,8
0.28,3,2.25,1358,1141,3.0,0,0,3,7,0,98133,47.7052,1358,10,7
0.317,3,2.25,1358,1204,3.0,0,0,3,7,0,98133,47.7054,1358,8,7
0.375,4,1.0,1450,6820,1.5,0,0,3,6,0,98133,47.7061,1450,8,67
0.34995,1,1.0,1230,9300,1.5,0,0,4,6,0,98133,47.7055,1190,11,96
0.485,5,2.0,1910,5508,1.0,0,0,3,7,890,98133,47.7074,1030,9,46
0.478,3,1.75,2790,36585,1.0,0,0,4,8,1380,98027,47.4734,1900,8,44
0.45,4,2.75,2980,13260,1.0,0,0,4,8,1180,98056,47.5152,1920,3,36
0.739,5,4.0,4660,9900,2.0,0,2,4,9,2060,98056,47.5135,3380,12,35
0.8399,4,3.5,3810,13592,1.0,0,1,3,9,1250,98056,47.5134,3230,5,1
0.475,4,3.0,2410,8284,1.0,0,0,5,7,1200,98034,47.7202,2050,10,45
0.46,3,2.5,1730,8490,1.0,0,0,3,7,520,98034,47.7187,1870,6,45
0.515,4,3.0,1820,8261,1.0,0,0,3,7,400,98034,47.7197,1920,10,45
0.465,4,2.5,2170,7700,1.0,0,0,3,7,750,98034,47.7216,1710,11,45
0.392,3,2.25,1790,7125,1.0,0,0,3,7,570,98034,47.7184,2040,9,40
0.447,3,1.75,1400,6750,1.0,0,0,3,7,360,98034,47.717,1860,3,40
0.445,4,2.75,2160,7200,1.0,0,0,4,7,940,98034,47.7177,1790,12,38
0.865,4,2.5,2520,4950,2.0,0,0,3,8,0,98117,47.6814,1810,9,12
0.76,3,2.0,1810,4500,1.0,0,0,4,7,830,98117,47.681,1800,4,109
0.635,3,1.75,1530,5000,1.0,0,2,3,7,510,98117,47.6806,1530,9,66
0.734,4,2.25,2530,5000,1.5,0,0,4,7,840,98117,47.6806,1530,12,89
0.891,4,2.0,2330,5000,1.5,0,0,5,7,610,98117,47.6804,2090,7,89
0.775,4,1.75,2090,5050,1.0,0,0,4,7,1000,98117,47.6802,1760,11,98
2.89,5,6.25,8670,64033,2.0,0,4,3,13,2550,98177,47.7295,4140,6,11
1.58,4,2.5,4570,74487,2.0,0,4,5,12,0,98177,47.7282,3810,6,29
2.88,4,2.5,5760,32033,2.0,0,4,4,12,1370,98177,47.7288,3420,7,20
3.8,3,4.25,5510,35000,2.0,0,4,3,13,600,98177,47.7296,3430,9,17
0.5,2,1.0,1120,3220,1.0,0,0,4,7,0,98103,47.6588,1440,10,91
0.604,3,2.0,1560,2589,1.0,0,0,3,7,770,98103,47.6587,1450,4,14
0.641,4,3.25,2760,4104,2.0,0,0,3,8,860,98056,47.5286,2760,8,0
0.28,3,2.75,1740,5639,1.0,0,3,3,7,0,98022,47.1942,2380,1,5
0.272,4,2.0,1870,6551,1.0,0,3,3,7,0,98022,47.1934,2280,7,5
0.325,4,3.25,2800,5291,2.0,0,0,3,7,0,98022,47.1937,2380,8,3
0.275,3,2.75,1740,5757,1.0,0,0,3,7,0,98022,47.1941,2380,4,5
0.275,3,2.25,1420,8549,2.0,0,0,4,7,0,98038,47.3576,1560,3,26
0.19,3,2.25,1640,7730,1.0,0,0,4,7,420,98038,47.3576,1560,5,26
0.275,3,2.25,1620,6415,2.0,0,0,4,7,0,98038,47.3577,1640,12,25
0.26995,3,1.75,1400,7735,1.0,0,0,4,7,0,98038,47.357,1530,12,25
0.284,3,2.25,1580,7034,1.0,0,0,4,7,400,98038,47.3564,1470,5,26
0.27995,3,2.25,1340,7202,2.0,0,0,4,7,0,98038,47.3563,1470,10,25
0.27495,3,2.25,1570,8767,1.0,0,0,3,7,390,98038,47.3568,1570,4,25
0.2805,3,2.25,1620,7566,2.0,0,0,3,7,0,98038,47.3566,1470,2,25
0.275,3,1.75,1180,6260,1.0,0,0,4,8,0,98038,47.3531,1580,4,22
0.2925,3,2.25,1390,6004,2.0,0,0,3,8,0,98038,47.3536,1630,3,22
0.263,3,1.75,1580,9187,1.0,0,0,3,8,400,98038,47.3538,1620,7,21
0.32,4,2.25,1550,7579,2.0,0,0,3,8,0,98038,47.354,1630,4,22
0.365,5,2.5,2260,7040,2.0,0,0,3,8,0,98038,47.352,2180,4,16
0.35,4,2.25,2220,6953,2.0,0,0,4,8,0,98038,47.3509,2240,5,15
0.3615,4,2.5,1980,7334,2.0,0,0,3,7,0,98038,47.3528,1850,4,12
0.36495,3,2.25,2520,6170,2.0,0,0,3,7,670,98038,47.3522,2260,12,11
0.272,4,2.25,1800,5555,2.0,0,0,3,7,0,98038,47.3498,1810,10,11
0.35995,3,2.5,2210,6280,2.0,0,0,3,8,0,98038,47.35,2250,11,11
0.38,4,2.5,2300,7707,2.0,0,0,3,8,0,98038,47.3497,2320,8,10
0.315,3,2.5,2240,6097,2.0,0,0,3,8,0,98038,47.3503,2240,12,12
0.3799,3,2.5,2190,5071,2.0,0,0,3,8,0,98038,47.3506,2300,3,11
0.365,3,2.5,2190,5091,2.0,0,0,3,8,0,98038,47.3506,2200,8,10
0.3299,3,2.5,2170,4905,2.0,0,0,3,8,0,98038,47.3503,2300,5,10
1.99,5,3.5,5230,8960,2.0,0,0,3,11,780,98004,47.5964,2310,12,0
1.7,4,3.75,3320,8234,2.0,0,0,3,10,0,98004,47.5963,1560,10,0
1.56,5,3.5,3630,8100,2.0,0,0,3,10,0,98004,47.5951,1730,3,7
0.247,3,2.5,1510,10875,1.0,0,0,3,7,360,98003,47.3482,1810,1,25
0.257,3,2.25,1810,12000,2.0,0,0,3,7,0,98003,47.3476,1720,9,22
0.4792,3,2.0,1510,3750,1.5,0,0,4,7,0,98116,47.5737,1500,7,86
0.5325,3,1.75,1330,5000,2.0,0,0,4,7,120,98116,47.5724,1500,10,105
0.554,3,2.0,1830,3500,1.5,0,0,5,7,540,98116,47.573,1530,8,105
0.41,3,2.25,1420,3750,2.0,0,0,3,7,0,98116,47.5725,1430,4,28
0.425,3,1.0,1180,3750,1.0,0,0,3,6,150,98116,47.5726,1280,11,74
0.61,4,2.0,2220,5821,1.5,0,0,4,7,840,98116,47.5723,1850,4,99
0.405,4,2.5,2090,6667,2.0,0,0,3,8,0,98058,47.4648,2250,11,17
0.4495,4,3.0,2580,7299,2.0,0,0,3,8,0,98058,47.4646,2250,10,16
0.4,4,2.5,2150,5397,2.0,0,0,3,8,0,98058,47.4644,2260,9,16
0.495,4,3.5,2490,18042,2.0,0,0,3,8,0,98070,47.4161,1960,5,12
0.56,4,2.5,2710,6583,2.0,0,0,3,9,0,98059,47.4922,2710,6,11
0.525,3,2.5,2990,6725,2.0,0,0,3,9,0,98059,47.4928,2790,11,11
0.495,3,2.0,2660,192099,1.0,0,0,4,9,0,98022,47.2098,2570,7,50
0.283,3,2.0,1820,15068,2.0,0,2,3,7,300,98022,47.2103,1490,11,0
0.212,3,1.5,1830,12233,1.5,0,0,4,5,0,98022,47.2057,1520,9,84
0.185,2,1.0,820,16030,1.0,0,0,4,5,0,98022,47.2039,1880,8,91
0.449999,4,1.75,2290,36900,1.5,0,2,5,7,600,98022,47.2034,2170,5,77
0.29999,2,1.0,1570,125452,1.0,0,3,4,7,0,98022,47.2077,1660,10,61
0.219,3,1.0,1250,8276,1.5,0,0,5,6,0,98022,47.2092,1250,3,76
0.16505,3,1.0,1200,8514,1.0,0,0,3,7,0,98022,47.2043,1210,7,55
0.415,3,2.0,2010,33090,1.5,0,2,5,8,0,98022,47.2133,1840,10,28
0.37,3,2.5,2490,18525,2.0,0,3,3,8,0,98022,47.2119,1850,10,19
0.506,3,2.5,2100,213008,1.0,0,0,3,8,0,98092,47.2984,1330,8,24
0.81,4,2.75,2820,5000,1.5,0,0,3,8,650,98199,47.6376,1740,1,88
0.575,2,1.0,1510,4032,1.5,0,0,3,8,200,98199,47.6371,1700,6,79
0.65,3,2.0,1870,3388,1.0,0,0,4,8,640,98199,47.6372,1780,11,89
0.999,3,2.75,2830,505166,1.0,1,3,4,8,1000,98070,47.3782,2120,11,52
0.238,3,1.0,1470,32670,1.0,0,0,3,7,450,98042,47.3811,2640,8,56
0.859,3,2.5,2920,434728,2.0,0,3,4,8,0,98042,47.3809,3150,3,16
1.18,5,5.0,3960,94089,2.0,0,0,3,10,0,98038,47.38,2240,10,16
0.453,2,1.5,1680,17400,1.5,0,0,3,7,0,98038,47.3836,1610,4,24
0.287653,3,1.0,1050,16050,1.0,0,0,4,7,0,98038,47.3841,1610,10,33
0.53,4,2.5,2690,46609,2.0,0,0,3,8,0,98038,47.3843,1500,8,23
0.63,3,2.5,2680,327135,2.0,0,0,3,8,0,98010,47.3783,2020,5,19
0.319502,3,1.75,1610,38707,1.0,0,0,3,7,0,98010,47.3778,1930,2,25
0.137124,3,1.0,960,27442,1.0,0,0,4,6,0,98058,47.4676,1100,7,44
0.305,4,2.0,1800,13551,1.0,0,0,4,7,0,98059,47.4721,1730,12,40
0.39,2,1.0,1800,119790,1.0,0,0,4,7,600,98027,47.4617,2320,1,38
0.42,4,1.75,2480,60548,1.0,0,0,4,7,880,98027,47.4722,2390,4,47
0.4395,3,2.5,2050,40003,1.0,0,0,4,8,480,98027,47.47,2700,6,37
0.855,4,3.5,4030,1024068,2.0,0,0,3,10,0,98045,47.4619,1830,1,9
0.8,4,2.75,4600,322188,1.0,0,4,3,10,2200,98045,47.4626,3740,12,25
0.5975,3,2.0,2150,5400,1.5,0,0,4,7,770,98126,47.555,1940,4,104
0.463,2,1.0,1250,5650,2.0,0,1,4,7,0,98126,47.5495,1210,8,71
0.306,2,1.0,930,5650,1.0,0,2,3,7,0,98126,47.5478,1340,4,74
0.525,4,2.75,2440,5080,2.0,0,0,3,8,690,98126,47.5547,1920,11,54
0.624,4,1.75,2710,9216,1.0,0,0,3,8,1270,98126,47.5523,1960,8,53
0.795,4,2.5,2890,7798,2.0,0,0,3,9,0,98006,47.5456,3300,7,9
0.65,3,2.0,2660,257875,1.0,0,2,4,8,1130,98024,47.553,1710,3,39
0.71,3,2.75,2930,218235,2.0,0,2,3,8,0,98024,47.5481,2450,8,24
0.74,3,2.5,3000,25341,2.0,0,0,3,9,0,98053,47.6724,3000,6,19
0.699,4,2.5,3280,27441,2.0,0,0,3,9,0,98053,47.6711,3200,6,18
0.86,4,2.0,3740,32417,2.0,0,0,3,9,0,98053,47.6728,3180,5,14
0.469775,2,1.75,1530,7020,1.0,0,0,3,7,500,98199,47.6465,2090,7,72
0.69,3,2.0,1760,6428,1.0,0,0,4,7,780,98199,47.6388,1760,5,72
