price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,zipcode,lat,sqft_living15,month,renovated_age
0.356,4,2.5,2470,5074,2.0,0,0,3,8,0,98038,47.3457,2470,4,11
0.352,4,2.5,2470,5015,2.0,0,0,3,8,0,98038,47.3457,2470,9,10
0.35,4,2.5,2610,5866,2.0,0,0,3,8,0,98038,47.3441,2480,7,9
0.3599,4,2.5,2600,5188,2.0,0,0,3,8,0,98038,47.3451,2610,4,10
0.35,4,2.5,2500,5831,2.0,0,0,3,8,0,98038,47.3454,2500,9,7
0.25595,3,2.5,1720,3676,2.0,0,0,3,7,0,98031,47.4039,1720,6,22
0.245,3,2.5,1770,6187,2.0,0,0,3,7,0,98031,47.4034,1650,3,23
0.245,3,2.5,1720,3407,2.0,0,0,3,7,0,98031,47.4034,1720,9,22
0.245,3,2.5,1600,2788,2.0,0,0,4,7,0,98031,47.4034,1720,7,22
0.2569,3,2.5,1720,3951,2.0,0,0,3,7,0,98031,47.4033,1720,5,23
0.223,3,2.0,1110,7231,1.0,0,0,4,7,0,98031,47.4036,1550,7,23
0.268,3,2.5,1550,8134,2.0,0,0,3,7,0,98031,47.404,1550,3,24
0.3695,3,1.0,1200,9194,1.0,0,0,4,7,0,98155,47.7362,1330,4,63
0.348,3,1.5,1330,6768,1.0,0,0,4,7,0,98155,47.7366,1320,1,63
0.345,3,1.0,1200,6628,1.0,0,0,4,7,0,98155,47.7367,1330,8,62
0.373,3,1.75,1850,9655,1.0,0,0,3,7,750,98155,47.7358,1480,11,55
0.46,3,2.25,1453,2225,2.0,0,0,4,8,0,98006,47.5429,1860,5,29
0.428,2,2.5,1414,1960,2.0,0,0,3,8,0,98006,47.5423,1414,3,29
0.46237,2,2.25,1860,2670,2.0,0,0,4,8,0,98006,47.5436,1860,12,28
0.91999,5,3.25,3960,6352,2.0,0,0,3,10,0,98075,47.5806,2930,3,1
0.551,2,2.0,2260,9604,1.0,0,0,3,9,0,98011,47.7718,2260,5,24
0.74,4,2.5,3030,8335,2.0,0,0,3,10,0,98075,47.578,2850,4,23
0.75,4,2.75,3170,7634,2.0,0,0,3,10,0,98075,47.5774,2940,10,22
0.754999,4,2.5,3010,9323,2.0,0,0,3,10,0,98075,47.578,2840,4,23
0.665,4,2.5,3130,7582,2.0,0,0,3,8,0,98075,47.577,2990,10,10
0.6,4,2.5,2990,5122,2.0,0,0,3,8,0,98075,47.5773,3140,11,10
0.7399,5,2.5,3290,5029,2.0,0,0,3,8,0,98075,47.5773,2990,7,10
0.324,3,2.5,1940,8347,2.0,0,0,3,8,0,98042,47.3654,1940,10,24
0.33,4,2.25,2000,10679,1.0,0,0,3,7,650,98148,47.4238,1650,4,55
0.343,3,1.75,2210,7920,1.0,0,0,3,7,810,98178,47.4968,2220,4,49
0.402,3,2.5,1960,8000,1.0,0,0,4,7,670,98034,47.7249,1960,5,37
0.4095,4,2.75,2140,13000,1.0,0,0,3,7,820,98028,47.7683,2360,5,46
0.599,4,4.75,3700,11000,1.0,0,0,4,7,1860,98028,47.768,1720,9,52
0.981,3,3.25,2730,9588,2.0,0,1,3,10,830,98052,47.6339,2730,4,31
0.476,3,2.25,1570,7187,1.0,0,0,4,8,400,98133,47.7604,1660,2,35
0.3,3,1.0,1220,13000,1.0,0,0,4,7,0,98133,47.7608,1510,5,59
0.4015,4,1.0,1790,8400,1.0,0,0,4,7,530,98133,47.7627,1470,9,60
0.3525,3,1.0,1470,8400,1.0,0,0,4,7,0,98133,47.7628,1470,8,61
0.31,3,1.0,1210,9730,1.0,0,0,4,7,0,98133,47.762,1470,7,61
0.5,5,3.0,2920,11440,2.0,0,0,3,8,0,98133,47.7607,1720,6,11
0.725,4,1.0,1600,4500,1.5,0,0,4,7,0,98115,47.6804,1720,3,89
0.385,3,1.0,1030,3000,1.0,0,0,3,7,200,98115,47.6813,1830,7,90
0.837,5,2.75,2940,5225,2.0,0,0,3,8,180,98052,47.6879,3090,4,5
0.575,4,1.75,1280,6060,1.0,0,0,3,7,420,98117,47.6805,1490,5,88
0.235,2,1.0,860,10500,1.0,0,0,3,6,0,98024,47.5662,950,3,72
0.205,3,0.75,770,7000,1.0,0,0,3,4,0,98024,47.5661,950,10,72
0.395,2,1.0,1320,1824,1.5,0,0,4,6,0,98144,47.585,1320,5,105
0.755,4,2.75,2880,4000,1.5,0,0,3,9,780,98144,47.5843,2110,6,14
1.12,4,3.5,2830,4000,1.5,0,0,3,7,990,98144,47.5842,2340,5,1
1.03,4,3.25,2830,4000,2.0,0,0,3,9,920,98144,47.5845,2740,9,2
0.87,4,2.75,2840,4000,1.5,0,0,5,8,880,98144,47.5846,2750,6,102
1.25,4,3.5,3190,6000,1.5,0,3,4,9,780,98144,47.5846,2840,4,103
1.7,4,2.75,3770,10900,2.0,0,2,5,9,700,98144,47.5849,3000,7,90
1.05,3,3.0,3490,4500,2.5,0,0,3,9,320,98102,47.6394,2840,11,90
0.3928,3,2.0,1080,11856,1.0,0,0,5,7,0,98033,47.6955,1220,1,29
0.54,4,2.0,2190,8402,2.0,0,0,4,6,0,98033,47.6944,2210,4,87
0.585,4,1.75,3140,12519,1.0,0,0,3,7,820,98033,47.6941,2240,7,31
0.49,3,1.75,1560,9247,1.0,0,0,3,7,400,98033,47.6954,1690,11,25
0.5825,2,1.0,1140,23779,1.5,0,0,3,6,0,98033,47.6948,2940,2,49
0.47,3,2.0,1800,12669,1.0,0,0,3,7,0,98033,47.6935,1970,6,24
0.562,3,1.75,1600,10530,1.0,0,2,3,8,0,98155,47.7437,2590,2,53
0.6,4,3.5,3270,15160,1.0,0,2,3,8,1610,98155,47.7437,2790,3,18
0.79,4,1.75,2050,10920,1.0,0,3,3,8,600,98155,47.7431,2440,6,40
0.48,5,3.0,2240,15435,1.0,0,1,5,7,850,98155,47.7426,2240,12,62
0.432,3,1.75,1470,6250,1.0,0,3,4,7,400,98155,47.7394,2630,6,75
0.537,3,3.0,2410,7479,2.0,0,2,3,7,0,98155,47.7394,2610,6,26
0.54,7,5.75,3700,7647,2.0,0,1,3,8,0,98155,47.7393,2510,5,30
0.795,4,2.5,2570,13450,1.0,0,4,3,8,1060,98155,47.7429,3470,4,67
1.85,4,2.5,3830,11972,1.0,1,4,3,11,1460,98155,47.7404,3080,4,34
0.749,4,1.5,2130,5000,2.0,0,0,4,8,0,98144,47.5828,2560,7,94
0.88,3,1.75,2070,5000,1.5,0,0,3,8,0,98144,47.5828,2630,4,95
0.447,2,1.0,850,2700,1.0,0,0,5,6,0,98105,47.6684,1630,10,90
0.53,5,1.75,1570,3000,2.0,0,0,4,7,0,98105,47.6677,1610,1,107
0.7,8,2.5,2280,3000,1.5,0,0,3,7,1070,98105,47.6675,1610,3,104
0.68,6,2.0,1670,3000,1.0,0,0,5,7,770,98105,47.6637,1330,6,103
0.376,3,2.0,1340,1384,3.0,0,0,3,8,0,98103,47.6973,1110,5,6
0.291,2,1.0,840,863,3.0,0,0,3,8,0,98103,47.6974,1110,3,7
0.306,2,1.5,1090,1183,3.0,0,0,3,8,0,98103,47.6974,1110,7,6
0.345,3,2.5,1210,1420,3.0,0,0,3,8,0,98103,47.6977,1190,6,6
0.356,2,2.25,1230,989,3.0,0,0,3,8,0,98103,47.6975,1230,12,7
0.342,3,3.0,1260,1634,3.0,0,0,3,8,0,98103,47.697,1260,10,16
0.35,3,2.25,1190,1022,3.0,0,0,3,8,0,98103,47.6972,1210,4,17
0.472,3,1.5,1740,9038,1.0,0,0,4,7,0,98007,47.5897,1390,8,59
0.45,2,1.0,1180,10720,1.0,0,0,4,7,0,98007,47.5893,1420,8,59
0.518,3,1.5,1430,8000,1.0,0,0,4,7,0,98007,47.5874,1450,5,58
0.5105,3,1.0,1270,8000,1.0,0,0,4,7,0,98007,47.5874,1470,8,57
0.47,3,1.5,1510,8000,1.0,0,0,4,7,0,98007,47.5865,1430,6,58
0.5225,3,1.0,1520,9030,1.0,0,0,3,7,0,98007,47.587,1470,10,58
0.575,3,2.0,1730,9030,1.0,0,0,4,7,0,98007,47.5875,1470,4,59
0.795,5,3.0,2750,10000,1.0,0,0,4,7,1020,98008,47.5878,2520,4,58
0.5557,3,2.0,1810,12420,1.0,0,0,4,7,0,98008,47.5888,2230,7,57
0.49,3,1.75,1490,11360,1.0,0,0,3,8,0,98008,47.5896,2350,8,39
0.2589,3,2.25,1400,10436,1.0,0,0,4,7,360,98058,47.4261,1860,12,29
1.84,4,3.5,4870,39190,2.0,0,0,3,12,0,98006,47.5447,5000,1,20
0.76,4,2.5,2920,7901,2.0,0,0,3,9,0,98052,47.7036,3020,8,10
0.32,4,2.5,2070,7007,2.0,0,0,3,7,0,98031,47.3968,2130,8,18
0.351,4,2.5,2370,7274,2.0,0,0,3,7,0,98031,47.3982,2090,4,18
0.36,4,2.5,2020,7289,2.0,0,0,3,7,0,98031,47.401,2090,5,21
0.357,4,2.5,2380,7066,2.0,0,0,4,7,0,98031,47.3982,2310,5,17
0.812,3,2.0,1970,3420,2.0,0,3,5,8,0,98103,47.6762,1770,4,102
7.7,6,8.0,12050,27600,2.5,0,3,4,13,3480,98102,47.6298,3940,10,27
0.852,3,3.0,2400,4000,2.0,0,0,3,7,540,98102,47.6288,1750,4,110
0.65,3,2.75,1540,1251,2.0,0,0,3,8,310,98102,47.6298,1540,11,12
0.575,3,3.0,1384,1287,2.0,0,0,3,8,240,98102,47.6295,1570,6,8
1.48,3,2.5,2570,5000,2.0,0,0,3,11,0,98102,47.6295,1570,4,31
0.52,3,1.75,2080,6609,1.0,0,0,3,7,800,98115,47.6883,1680,12,64
0.78,4,3.0,2440,3600,1.5,0,0,5,8,960,98103,47.6853,1770,9,85
0.265,3,1.75,2200,7200,1.0,0,0,3,8,930,98032,47.3745,1800,7,52
0.285,4,1.75,2510,7440,1.0,0,2,4,8,1220,98032,47.3748,1790,7,52
0.245,3,1.5,1260,1270,2.0,0,0,3,7,220,98133,47.7111,1260,5,9
0.62,2,1.0,1430,3000,1.5,0,0,3,7,130,98112,47.6415,1750,6,85
0.727,3,2.25,2180,4200,1.5,0,0,5,8,660,98112,47.6412,1850,9,75
1.29,4,3.5,3440,3800,3.0,0,0,3,9,0,98112,47.6408,1760,10,0
0.575,3,1.75,2010,3800,2.0,0,0,2,7,0,98112,47.6408,1540,12,92
1.19,4,2.75,2850,3000,2.5,0,0,3,9,320,98112,47.6406,2083,5,12
0.71,2,1.0,1790,4000,1.0,0,0,4,7,750,98112,47.6405,1310,5,91
0.69,2,1.75,1600,4000,1.0,0,0,5,7,750,98112,47.6408,1860,6,96
1.06,4,2.75,1590,6000,1.5,0,0,4,8,0,98112,47.6401,1590,3,90
0.855,5,1.5,1930,4500,1.5,0,0,3,8,0,98112,47.6401,2083,4,86
0.886,4,2.0,2660,3900,1.5,0,0,4,7,1180,98112,47.6398,2350,6,91
0.69,3,2.75,2480,3240,1.5,0,0,3,9,590,98112,47.6399,2160,10,85
0.675,5,2.75,2570,12906,2.0,0,0,3,8,0,98075,47.5814,2580,1,28
0.6,4,2.5,2620,9873,2.0,0,0,3,8,0,98075,47.5822,2520,6,27
0.368,5,1.75,2590,9394,1.0,0,0,4,7,1200,98198,47.3941,2580,3,52
0.94995,4,3.75,4120,8258,2.0,0,0,3,10,0,98075,47.5872,3730,9,2
1.06,4,3.5,4220,8417,3.0,0,0,3,10,0,98075,47.5869,3730,4,3
0.563,3,2.75,2340,16500,1.0,0,0,4,8,840,98075,47.5952,2210,6,42
0.855,4,2.5,2810,52062,1.5,0,0,4,9,0,98075,47.5941,3330,8,26
0.55,3,2.75,2230,14400,1.0,0,0,4,8,770,98075,47.5791,2200,9,37
0.476,3,1.75,1650,9600,1.0,0,0,4,7,0,98075,47.5779,2040,7,37
0.775,3,2.5,2890,8470,2.0,0,0,3,10,0,98075,47.5785,3000,7,18
0.77,3,2.5,2730,11380,2.0,0,0,3,10,0,98075,47.58,2800,8,19
0.43,3,1.75,1720,15225,1.0,0,0,4,7,700,98075,47.579,1860,10,44
0.432,3,2.5,1660,15000,1.0,0,0,4,7,0,98075,47.5803,2060,9,44
0.515,3,2.25,1820,13362,1.0,0,0,3,8,600,98075,47.5898,2050,4,38
0.35,3,2.5,2040,13590,2.0,0,0,3,8,0,98042,47.3122,1850,1,6
0.353,4,2.5,2210,13721,2.0,0,0,3,8,0,98042,47.3122,1850,9,5
0.2575,3,1.75,1530,14087,1.0,0,0,3,7,460,98042,47.3146,1770,9,35
0.3475,3,1.0,1830,12036,1.0,0,0,3,7,280,98042,47.3126,1810,4,38
0.760005,4,2.75,3090,5859,2.0,0,0,3,9,0,98074,47.6057,2960,7,4
0.683,4,2.5,2620,10489,2.0,0,0,3,9,0,98052,47.6732,2430,9,24
0.28,4,2.25,1834,7460,2.0,0,0,3,8,0,98042,47.3568,1979,7,2
0.254,3,2.5,1560,10608,2.0,0,0,3,7,0,98042,47.3572,1360,9,20
0.705,4,2.75,3000,6222,2.0,0,0,3,9,0,98029,47.5582,3340,12,10
0.739,3,2.75,2950,6667,2.0,0,0,3,9,0,98029,47.5577,3340,1,12
1.15,3,2.0,2110,18815,2.0,0,0,5,7,0,98075,47.5836,2690,6,35
0.595,4,2.5,1820,20011,2.0,0,0,3,8,0,98075,47.5842,2710,7,27
0.663,3,2.25,2840,59677,1.0,0,0,3,7,1260,98075,47.5828,2220,10,47
0.467,3,1.0,1220,8040,1.5,0,0,3,7,0,98125,47.7133,1360,5,50
0.425,3,1.5,1190,8100,1.0,0,0,3,7,360,98125,47.7146,1256,1,68
0.31675,3,2.5,1256,1154,3.0,0,0,3,7,0,98125,47.7146,1309,7,9
0.34,3,2.5,1212,1174,3.0,0,0,3,7,0,98125,47.7145,1256,6,10
0.312,3,1.5,1255,1374,3.0,0,0,3,7,0,98125,47.7145,1307,5,10
0.718,5,2.75,3250,8100,2.0,0,0,3,8,0,98125,47.7133,1270,4,1
0.3,4,2.5,1840,5550,2.0,0,0,3,8,0,98031,47.3937,2030,6,10
0.321,4,2.25,1800,4500,2.0,0,0,4,8,0,98031,47.394,2010,9,10
0.31095,4,2.5,2030,4997,2.0,0,0,3,8,0,98031,47.393,2095,8,10
0.2719,3,2.0,1450,8771,2.0,0,0,4,7,0,98022,47.1947,1450,1,24
0.2312,3,2.0,1400,8821,1.0,0,0,3,7,0,98022,47.1949,1450,10,23
0.2225,3,2.0,1450,9044,2.0,0,0,3,7,0,98022,47.1955,1450,1,25
0.22,3,2.5,1430,9044,2.0,0,0,3,7,0,98022,47.1956,1580,2,24
0.279,3,2.5,2010,11618,2.0,0,0,3,7,0,98022,47.1956,1550,11,24
0.272,3,2.5,1680,8512,2.0,0,0,3,7,0,98022,47.1952,1580,11,23
0.252,3,2.25,1570,8410,1.0,0,0,3,7,390,98022,47.1942,1540,8,23
0.273,3,2.25,1230,11601,1.0,0,0,4,7,320,98022,47.1955,1820,3,23
0.27,3,2.5,1430,8470,1.0,0,0,3,7,240,98022,47.1943,1670,4,23
0.27295,3,2.25,1570,9096,1.0,0,0,4,7,390,98022,47.1937,1570,3,24
0.417,3,1.75,1920,9512,1.0,0,0,3,8,480,98011,47.7606,1820,2,35
0.42,3,1.75,1660,9600,1.0,0,0,3,8,280,98011,47.7601,2030,6,33
0.439,4,2.25,2570,9503,2.0,0,0,3,8,0,98011,47.764,1950,7,34
0.495,4,2.25,2350,10072,2.0,0,0,3,8,0,98011,47.7628,2210,8,34
0.475,4,1.75,2160,19283,2.0,0,0,3,8,0,98011,47.7603,1990,11,33
0.34995,4,2.5,2000,5006,2.0,0,0,3,7,0,98058,47.466,2410,8,9
0.3165,3,2.5,1770,3873,2.0,0,0,3,7,0,98058,47.4648,2280,3,10
0.29,3,2.5,2020,4861,2.0,0,0,3,7,0,98058,47.4659,2170,3,10
0.299,3,2.5,1850,4600,2.0,0,0,3,7,0,98058,47.4661,2160,11,9
0.4449,4,2.5,3120,7448,2.0,0,0,3,9,0,98042,47.3645,2980,3,17
0.49,4,2.5,3020,8302,2.0,0,0,4,10,0,98042,47.363,3020,6,20
0.49,4,2.5,3630,8387,2.0,0,0,3,10,0,98042,47.3623,3370,12,17
0.51,3,2.75,1950,12630,1.0,0,0,4,8,720,98052,47.6301,1990,2,46
0.52795,4,1.75,1760,3600,1.0,0,0,5,7,880,98103,47.6889,1500,10,88
0.7,3,3.0,2090,7440,1.5,0,0,5,7,800,98103,47.6891,1570,12,92
0.515,2,1.0,1060,4960,1.0,0,0,3,7,0,98103,47.6896,1420,5,88
0.442,2,1.75,860,5535,1.0,0,0,3,7,0,98103,47.6901,1420,10,66
1.35,4,4.5,3420,7440,3.0,0,0,3,9,0,98103,47.6875,1360,1,1
0.863,4,1.75,2800,5400,1.0,0,0,3,9,1400,98115,47.6803,1490,9,8
0.61825,4,3.25,2520,3360,1.5,0,0,4,8,970,98115,47.6801,1730,6,83
1.0,4,2.0,3100,8000,1.5,0,0,5,7,1060,98103,47.6852,1650,12,75
0.51,2,1.0,1310,4000,1.0,0,0,3,6,0,98103,47.6854,1550,12,101
0.845,4,3.0,2390,4000,1.5,0,0,5,8,930,98103,47.6857,1670,10,83
0.855,3,1.75,1900,4000,1.0,0,0,3,7,600,98103,47.6854,1880,5,50
0.426,2,2.5,1550,2657,2.0,0,0,4,8,0,98033,47.7034,1570,4,28
0.307,4,2.5,1714,3080,2.0,0,0,3,8,0,98055,47.429,1714,7,5
0.293,3,2.25,1910,3481,2.0,0,0,3,8,0,98055,47.4293,1714,7,5
0.305,4,2.5,1914,3150,2.0,0,0,3,8,0,98055,47.43,1714,9,5
0.3,4,2.5,1914,3272,2.0,0,0,3,8,0,98055,47.4297,1714,10,5
0.305,4,2.5,1714,3250,2.0,0,0,3,8,0,98055,47.429,1714,3,5
0.4349,3,2.0,1520,11067,1.0,0,0,3,7,380,98074,47.6326,1280,8,31
0.405,2,1.0,1090,10481,1.0,0,0,2,7,310,98074,47.632,1160,8,33
0.3725,3,1.5,1180,12324,1.0,0,0,3,7,380,98074,47.6337,1280,6,33
0.385,3,1.75,1180,10541,1.0,0,0,4,7,240,98074,47.6348,1230,5,33
0.3865,2,1.5,1280,11071,1.0,0,0,3,7,430,98074,47.6351,1280,1,31
0.44,2,1.5,1330,15873,1.0,0,0,3,7,430,98074,47.6359,1610,3,31
0.4598,3,2.0,1690,16061,1.0,0,0,3,7,0,98074,47.6359,1280,11,30
0.475,3,1.5,1930,11092,1.0,0,0,3,7,430,98074,47.634,1230,8,31
0.28,3,1.0,1160,10881,1.0,0,0,2,7,240,98074,47.6339,1280,4,32
0.44,2,1.0,1280,12086,1.0,0,0,3,7,430,98074,47.634,1280,8,31
0.555,4,2.5,2160,10987,1.0,0,0,4,8,720,98074,47.6333,1280,3,12
0.4,3,2.0,1230,11413,1.0,0,0,3,7,240,98074,47.6321,1570,6,30
0.525,3,2.0,1790,11430,1.0,0,0,3,7,600,98074,47.6319,1700,3,30
0.401,3,2.0,1240,11172,1.0,0,0,3,7,240,98074,47.6364,1330,7,30
0.405,3,1.0,1330,15678,1.0,0,0,3,7,430,98074,47.6355,1330,6,30
0.825,3,2.5,3280,26413,1.0,0,3,3,11,610,98074,47.6395,3280,11,29
0.81,4,2.5,3280,25211,2.0,0,3,3,11,0,98074,47.6398,3280,2,30
0.785,4,2.5,3210,24527,1.5,0,0,3,11,0,98074,47.6399,3280,4,31
0.261,4,1.5,2040,10488,1.0,0,0,3,7,850,98188,47.4557,1960,12,53
1.43,4,4.25,4960,6000,2.5,0,0,3,11,1280,98109,47.6437,2160,5,11
0.6315,2,1.0,1130,2640,1.0,0,0,4,8,0,98109,47.6438,1680,6,87
0.6361,3,1.0,1010,6000,1.5,0,0,3,7,0,98119,47.6438,1960,10,37
1.13,4,2.5,2520,2600,2.0,0,0,5,8,850,98119,47.6434,2290,12,89
0.546,2,1.0,970,3400,1.0,0,0,3,7,0,98109,47.6444,1180,6,90
0.677915,3,2.0,1740,3600,1.0,0,0,5,7,750,98119,47.6448,1250,7,91
0.95,4,3.0,2420,4800,1.5,0,0,3,7,900,98119,47.6453,1090,4,96
0.55,3,1.0,1110,6000,1.0,0,0,3,7,0,98109,47.6461,1460,2,111
0.7,4,1.75,2360,6000,1.0,0,0,3,7,1080,98109,47.6465,1700,3,60
0.645,3,2.5,1900,1258,2.5,0,0,3,7,200,98119,47.6465,1780,3,8
0.642,3,1.0,1040,4480,1.0,0,0,3,7,170,98109,47.6461,1730,8,90
0.415,4,2.0,1800,2970,1.0,0,0,4,7,800,98115,47.6833,1690,6,91
0.493,6,1.75,2120,3801,1.5,0,0,4,7,900,98115,47.6832,1850,11,89
0.707,2,2.5,2130,5001,1.0,0,0,5,8,800,98199,47.6573,1750,8,42
0.5578,4,1.75,1550,6000,1.0,0,0,5,7,0,98199,47.6567,1550,4,71
0.5295,2,1.0,900,4800,1.0,0,0,4,6,120,98199,47.6575,1270,2,71
0.83,4,3.0,2020,6000,1.0,0,0,3,8,800,98199,47.6563,1400,3,0
0.415,2,1.0,880,3200,1.0,0,0,3,7,0,98199,47.6575,1880,9,44
0.478,2,1.75,1960,6000,1.0,0,0,4,7,980,98199,47.6531,1650,8,110
0.819,3,1.75,1850,6000,1.5,0,0,3,8,200,98199,47.6528,1540,8,15
0.549,3,2.25,1230,1380,3.0,0,0,3,8,0,98199,47.6521,1760,9,1
0.55,3,2.25,1230,875,3.0,0,0,3,8,0,98199,47.6521,1760,2,2
0.499,3,3.5,1690,1432,2.0,0,0,3,7,330,98199,47.6513,1650,6,6
0.4429,4,1.75,1780,2788,1.0,0,0,4,6,890,98199,47.6511,1760,6,71
0.34,2,1.75,1010,1461,1.0,0,0,3,7,340,98199,47.6515,1500,11,11
0.368,2,2.0,930,1662,1.0,0,0,3,7,260,98199,47.6518,1780,2,13
0.524,3,1.75,1560,5520,1.0,0,0,4,6,780,98199,47.6515,1470,5,70
0.68,2,1.0,2140,6000,1.0,0,0,4,7,1070,98199,47.651,1560,5,69
0.51,2,1.0,810,6480,1.0,0,0,5,6,0,98199,47.6493,1920,3,73
0.794154,4,2.0,2210,8556,1.0,0,1,4,8,1000,98199,47.6498,2190,5,60
0.535,3,2.5,1850,1499,2.5,0,0,3,9,60,98199,47.6475,1770,12,9
0.415,3,1.5,1360,1795,2.0,0,0,3,7,0,98199,47.6471,1580,5,70
0.505,3,2.25,1670,1596,2.0,0,0,3,8,450,98199,47.6474,1670,5,12
0.323,2,1.0,880,1712,2.0,0,0,4,7,0,98199,47.6475,1360,1,70
0.33,2,1.0,880,1753,2.0,0,0,4,7,0,98199,47.6475,1010,10,69
0.54,3,2.25,1670,3135,2.0,0,0,3,8,450,98199,47.6478,1630,2,13
0.547,3,2.5,1570,1452,2.5,0,0,3,9,330,98199,47.648,1670,4,8
0.334,2,1.0,900,1818,2.0,0,0,4,7,0,98199,47.6485,1570,3,70
0.71,4,1.75,2120,5400,1.0,0,0,4,8,1060,98199,47.6501,2052,4,74
0.478,2,1.0,820,6000,1.0,0,0,3,7,0,98199,47.6494,1630,10,75
0.824,2,1.0,1210,8400,1.0,0,0,3,8,430,98199,47.6503,1860,11,14
0.425,2,1.0,1270,6000,1.0,0,0,3,7,0,98199,47.6482,1770,3,76
0.886,3,2.25,2380,6000,2.0,0,0,5,9,730,98199,47.6472,2000,3,84
0.815,3,2.0,2310,6000,2.0,0,1,4,9,750,98199,47.648,2000,1,89
0.589,3,1.0,1110,6000,1.5,0,0,5,7,0,98199,47.6496,1420,5,82
0.525,2,1.5,960,7200,1.0,0,0,3,7,0,98199,47.649,1550,9,27
0.63,4,2.0,1770,6000,2.0,0,0,5,7,0,98199,47.6493,1340,5,33
0.465,3,1.75,1720,5280,1.0,0,0,4,8,820,98199,47.6493,1600,8,71
0.685,4,2.0,2340,6000,1.0,0,0,5,8,1070,98199,47.6495,1600,11,61
0.7,3,1.75,1500,6000,1.0,0,0,5,7,650,98199,47.6474,1700,5,75
0.71,2,1.0,1210,6000,1.0,0,0,4,7,210,98199,47.6482,1840,9,72
0.7,4,1.75,1870,6000,1.0,0,0,5,8,200,98199,47.6435,1710,4,66
0.408,3,2.5,1470,1204,3.0,0,0,3,8,0,98117,47.6998,1460,8,8
0.427005,3,3.0,1460,1200,3.0,0,0,3,8,0,98117,47.7,1460,3,9
0.437,3,3.0,1460,1180,3.0,0,0,3,8,0,98117,47.6998,1460,4,9
0.47495,3,3.0,1530,1568,3.0,0,0,3,8,0,98117,47.6998,1460,10,2
0.437,2,1.75,1500,6800,1.0,0,0,4,7,590,98117,47.7004,1450,6,72
0.275,3,1.5,1400,9750,1.0,0,0,4,6,0,98030,47.3768,1160,3,51
0.738,3,1.75,1520,5500,1.5,0,0,5,7,0,98116,47.5839,2310,12,78
0.375,2,1.0,1010,4050,1.0,0,0,3,7,0,98116,47.5838,2310,9,64
0.775,3,1.75,3520,12350,1.0,0,4,4,8,1990,98116,47.5837,2140,12,54
0.38995,4,2.5,3140,8060,2.0,0,0,3,9,0,98023,47.3091,3000,5,23
0.3,4,2.5,2450,8932,2.0,0,0,3,8,0,98023,47.3093,2410,4,25
0.402,3,2.5,1520,3425,2.0,0,0,3,7,0,98052,47.6801,1640,8,28
0.44,2,1.75,1330,4903,1.0,0,0,3,7,0,98052,47.6819,1470,2,30
0.28,3,2.25,1430,7222,2.0,0,0,3,7,0,98056,47.5112,1430,12,21
1.1,4,3.5,4270,40097,1.0,0,0,4,12,0,98077,47.7354,3510,2,22
0.497,2,1.0,770,3325,1.0,0,0,3,7,0,98122,47.6102,960,7,96
0.202,1,1.0,590,833,1.0,0,0,4,7,0,98122,47.6082,780,7,88
0.5485,3,1.0,1740,4400,1.5,0,0,3,7,0,98122,47.6059,1720,4,91
0.382,4,1.0,1740,4400,1.5,0,0,3,7,0,98122,47.6058,1590,12,90
0.638,3,1.0,1830,4400,1.5,0,0,4,8,110,98122,47.6052,1650,4,85
0.593,5,2.5,2640,4400,1.5,0,0,5,7,800,98122,47.605,1720,11,89
0.54,5,1.0,2480,4400,1.5,0,0,3,7,840,98122,47.6046,1940,3,96
0.68,5,2.0,2140,5000,1.5,0,0,4,7,120,98122,47.6044,1810,10,101
0.5925,4,1.5,2080,4400,1.5,0,0,3,7,0,98122,47.606,1680,10,89
0.332888,2,2.5,1050,1029,2.0,0,0,3,8,100,98122,47.6018,1350,7,7
0.51,2,1.0,1270,4500,1.5,0,0,4,7,0,98122,47.6059,2140,3,96
0.74,3,3.5,2420,4000,2.0,0,0,5,9,600,98122,47.6054,2030,9,107
0.287,5,1.5,1730,9230,1.0,0,0,3,7,720,98058,47.4646,1730,7,52
0.5,4,2.25,2730,35100,2.0,0,0,3,8,0,98075,47.5913,2730,11,37
0.535,4,2.25,2620,33578,2.0,0,0,3,7,0,98075,47.5921,2520,10,37
0.475,4,2.5,2040,7260,2.0,0,0,4,7,0,98133,47.7399,2040,7,51
0.605,4,2.25,1750,6120,1.0,0,0,3,7,600,98115,47.6958,1350,3,53
0.7,4,2.5,2672,4297,2.0,0,0,3,8,652,98115,47.6955,1720,12,9
0.799,3,2.0,2550,4794,2.0,0,0,3,9,0,98115,47.6955,1630,10,7
0.438924,3,1.5,1050,4590,1.0,0,0,3,7,200,98115,47.6943,1770,9,65
0.5291,2,1.0,1290,6528,1.5,0,0,4,7,0,98115,47.694,1670,4,74
0.455,2,1.5,1260,5100,1.0,0,0,3,7,0,98115,47.6914,1640,3,74
0.4,2,1.0,1470,6120,1.0,0,0,2,7,0,98115,47.6914,1840,5,74
0.45,3,1.75,1160,6120,1.0,0,0,3,7,120,98115,47.6926,1530,11,73
0.4765,3,1.0,1200,6120,1.0,0,0,4,7,250,98115,47.6929,1550,4,70
0.58,4,1.5,1780,5100,1.0,0,0,3,7,460,98115,47.6944,1880,3,62
